Logging for SGP30
2024-05-01 07:56:31 Raw H2 11597 	Raw Ethanol 20494
2024-05-01 07:56:32 Raw H2 11599 	Raw Ethanol 20517
2024-05-01 07:56:33 Raw H2 11594 	Raw Ethanol 20532
2024-05-01 07:56:34 Raw H2 11590 	Raw Ethanol 20545
2024-05-01 07:56:35 Raw H2 11588 	Raw Ethanol 20554
2024-05-01 07:56:36 Raw H2 11592 	Raw Ethanol 20553
2024-05-01 07:56:37 Raw H2 11601 	Raw Ethanol 20552
2024-05-01 07:56:39 Raw H2 11589 	Raw Ethanol 20517
2024-05-01 07:56:40 Raw H2 11588 	Raw Ethanol 20515
2024-05-01 07:56:41 Raw H2 11594 	Raw Ethanol 20563
2024-05-01 07:56:42 Raw H2 11597 	Raw Ethanol 20515
2024-05-01 07:56:43 Raw H2 11594 	Raw Ethanol 20569
2024-05-01 07:56:44 Raw H2 11599 	Raw Ethanol 20521
2024-05-01 07:56:45 Raw H2 11604 	Raw Ethanol 20561
2024-05-01 07:56:46 Raw H2 11598 	Raw Ethanol 20537
2024-05-01 07:56:47 Raw H2 11597 	Raw Ethanol 20551
2024-05-01 07:56:48 Raw H2 11581 	Raw Ethanol 20531
2024-05-01 07:56:49 Raw H2 11593 	Raw Ethanol 20532
2024-05-01 07:56:50 Raw H2 11590 	Raw Ethanol 20558
2024-05-01 07:56:51 Raw H2 11590 	Raw Ethanol 20528
2024-05-01 07:56:52 Raw H2 11590 	Raw Ethanol 20527
2024-05-01 07:56:53 Raw H2 11585 	Raw Ethanol 20573
2024-05-01 07:56:54 Raw H2 11588 	Raw Ethanol 20490
2024-05-01 07:56:55 Raw H2 11592 	Raw Ethanol 20470
2024-05-01 07:56:56 Raw H2 11597 	Raw Ethanol 20512
2024-05-01 07:56:57 Raw H2 11598 	Raw Ethanol 20551
2024-05-01 07:56:58 Raw H2 11591 	Raw Ethanol 20549
2024-05-01 07:57:00 Raw H2 11596 	Raw Ethanol 20511
2024-05-01 07:57:01 Raw H2 11594 	Raw Ethanol 20519
2024-05-01 07:57:02 Raw H2 11587 	Raw Ethanol 20564
2024-05-01 07:57:03 Raw H2 11587 	Raw Ethanol 20529
2024-05-01 07:57:04 Raw H2 11593 	Raw Ethanol 20586
2024-05-01 07:57:05 Raw H2 11600 	Raw Ethanol 20589
2024-05-01 07:57:06 Raw H2 11586 	Raw Ethanol 20538
2024-05-01 07:57:07 Raw H2 11591 	Raw Ethanol 20577
2024-05-01 07:57:08 Raw H2 11598 	Raw Ethanol 20571
2024-05-01 07:57:09 Raw H2 11601 	Raw Ethanol 20557
2024-05-01 07:57:10 Raw H2 11595 	Raw Ethanol 20543
2024-05-01 07:57:11 Raw H2 11586 	Raw Ethanol 20554
2024-05-01 07:57:12 Raw H2 11590 	Raw Ethanol 20564
2024-05-01 07:57:13 Raw H2 11596 	Raw Ethanol 20571
2024-05-01 07:57:14 Raw H2 11593 	Raw Ethanol 20514
2024-05-01 07:57:15 Raw H2 11598 	Raw Ethanol 20547
2024-05-01 07:57:16 Raw H2 11594 	Raw Ethanol 20555
2024-05-01 07:57:17 Raw H2 11591 	Raw Ethanol 20562
2024-05-01 07:57:18 Raw H2 11598 	Raw Ethanol 20530
2024-05-01 07:57:19 Raw H2 11594 	Raw Ethanol 20572
2024-05-01 07:57:21 Raw H2 11596 	Raw Ethanol 20537
2024-05-01 07:57:22 Raw H2 11601 	Raw Ethanol 20544
2024-05-01 07:57:23 Raw H2 11593 	Raw Ethanol 20526
2024-05-01 07:57:24 Raw H2 11600 	Raw Ethanol 20578
2024-05-01 07:57:25 Raw H2 11588 	Raw Ethanol 20539
2024-05-01 07:57:26 Raw H2 11594 	Raw Ethanol 20555
2024-05-01 07:57:27 Raw H2 11601 	Raw Ethanol 20578
2024-05-01 07:57:28 Raw H2 11603 	Raw Ethanol 20556
2024-05-01 07:57:29 Raw H2 11597 	Raw Ethanol 20579
2024-05-01 07:57:30 Raw H2 11600 	Raw Ethanol 20555
2024-05-01 07:57:31 Raw H2 11598 	Raw Ethanol 20542
2024-05-01 07:57:32 Raw H2 11597 	Raw Ethanol 20511
2024-05-01 07:57:33 Raw H2 11593 	Raw Ethanol 20489
2024-05-01 07:57:34 Raw H2 11600 	Raw Ethanol 20553
2024-05-01 07:57:35 Raw H2 11601 	Raw Ethanol 20542
2024-05-01 07:57:36 Raw H2 11599 	Raw Ethanol 20569
2024-05-01 07:57:37 Raw H2 11602 	Raw Ethanol 20574
2024-05-01 07:57:38 Raw H2 11593 	Raw Ethanol 20504
2024-05-01 07:57:39 Raw H2 11603 	Raw Ethanol 20521
2024-05-01 07:57:40 Raw H2 11597 	Raw Ethanol 20563
2024-05-01 07:57:42 Raw H2 11595 	Raw Ethanol 20584
2024-05-01 07:57:43 Raw H2 11604 	Raw Ethanol 20573
2024-05-01 07:57:44 Raw H2 11601 	Raw Ethanol 20566
2024-05-01 07:57:45 Raw H2 11598 	Raw Ethanol 20562
2024-05-01 07:57:46 Raw H2 11601 	Raw Ethanol 20504
2024-05-01 07:57:47 Raw H2 11599 	Raw Ethanol 20553
2024-05-01 07:57:48 Raw H2 11602 	Raw Ethanol 20518
2024-05-01 07:57:49 Raw H2 11595 	Raw Ethanol 20521
2024-05-01 07:57:50 Raw H2 11600 	Raw Ethanol 20537
2024-05-01 07:57:51 Raw H2 11605 	Raw Ethanol 20542
2024-05-01 07:57:52 Raw H2 11600 	Raw Ethanol 20559
2024-05-01 07:57:53 Raw H2 11608 	Raw Ethanol 20600
2024-05-01 07:57:54 Raw H2 11602 	Raw Ethanol 20554
2024-05-01 07:57:55 Raw H2 11604 	Raw Ethanol 20572
2024-05-01 07:57:56 Raw H2 11598 	Raw Ethanol 20593
2024-05-01 07:57:57 Raw H2 11596 	Raw Ethanol 20534
2024-05-01 07:57:58 Raw H2 11602 	Raw Ethanol 20584
2024-05-01 07:57:59 Raw H2 11607 	Raw Ethanol 20526
2024-05-01 07:58:00 Raw H2 11593 	Raw Ethanol 20584
2024-05-01 07:58:01 Raw H2 11598 	Raw Ethanol 20528
2024-05-01 07:58:03 Raw H2 11610 	Raw Ethanol 20535
2024-05-01 07:58:04 Raw H2 11607 	Raw Ethanol 20609
2024-05-01 07:58:05 Raw H2 11600 	Raw Ethanol 20533
2024-05-01 07:58:06 Raw H2 11604 	Raw Ethanol 20549
2024-05-01 07:58:07 Raw H2 11603 	Raw Ethanol 20563
2024-05-01 07:58:08 Raw H2 11612 	Raw Ethanol 20516
2024-05-01 07:58:09 Raw H2 11612 	Raw Ethanol 20501
2024-05-01 07:58:10 Raw H2 11598 	Raw Ethanol 20511
2024-05-01 07:58:11 Raw H2 11605 	Raw Ethanol 20538
2024-05-01 07:58:12 Raw H2 11595 	Raw Ethanol 20581
2024-05-01 07:58:13 Raw H2 11596 	Raw Ethanol 20530
2024-05-01 07:58:14 Raw H2 11600 	Raw Ethanol 20511
2024-05-01 07:58:15 Raw H2 11605 	Raw Ethanol 20546
2024-05-01 07:58:16 Raw H2 11598 	Raw Ethanol 20509
2024-05-01 07:58:17 Raw H2 11598 	Raw Ethanol 20534
2024-05-01 07:58:18 Raw H2 11606 	Raw Ethanol 20513
2024-05-01 07:58:19 Raw H2 11605 	Raw Ethanol 20533
2024-05-01 07:58:20 Raw H2 11602 	Raw Ethanol 20559
2024-05-01 07:58:21 Raw H2 11604 	Raw Ethanol 20535
2024-05-01 07:58:22 Raw H2 11598 	Raw Ethanol 20552
2024-05-01 07:58:24 Raw H2 11605 	Raw Ethanol 20534
2024-05-01 07:58:25 Raw H2 11593 	Raw Ethanol 20515
2024-05-01 07:58:26 Raw H2 11598 	Raw Ethanol 20518
2024-05-01 07:58:27 Raw H2 11599 	Raw Ethanol 20554
2024-05-01 07:58:28 Raw H2 11598 	Raw Ethanol 20513
2024-05-01 07:58:29 Raw H2 11596 	Raw Ethanol 20536
2024-05-01 07:58:30 Raw H2 11602 	Raw Ethanol 20467
2024-05-01 07:58:31 Raw H2 11610 	Raw Ethanol 20503
2024-05-01 07:58:32 Raw H2 11603 	Raw Ethanol 20505
2024-05-01 07:58:33 Raw H2 11608 	Raw Ethanol 20531
2024-05-01 07:58:34 Raw H2 11600 	Raw Ethanol 20572
2024-05-01 07:58:35 Raw H2 11599 	Raw Ethanol 20500
2024-05-01 07:58:36 Raw H2 11600 	Raw Ethanol 20479
2024-05-01 07:58:37 Raw H2 11599 	Raw Ethanol 20479
2024-05-01 07:58:38 Raw H2 11608 	Raw Ethanol 20558
2024-05-01 07:58:39 Raw H2 11599 	Raw Ethanol 20546
2024-05-01 07:58:40 Raw H2 11611 	Raw Ethanol 20557
2024-05-01 07:58:41 Raw H2 11613 	Raw Ethanol 20539
2024-05-01 07:58:42 Raw H2 11608 	Raw Ethanol 20489
2024-05-01 07:58:43 Raw H2 11606 	Raw Ethanol 20573
2024-05-01 07:58:45 Raw H2 11611 	Raw Ethanol 20528
2024-05-01 07:58:46 Raw H2 11610 	Raw Ethanol 20555
2024-05-01 07:58:47 Raw H2 11608 	Raw Ethanol 20524
2024-05-01 07:58:48 Raw H2 11603 	Raw Ethanol 20547
2024-05-01 07:58:49 Raw H2 11613 	Raw Ethanol 20553
2024-05-01 07:58:50 Raw H2 11603 	Raw Ethanol 20541
2024-05-01 07:58:51 Raw H2 11606 	Raw Ethanol 20519
2024-05-01 07:58:52 Raw H2 11605 	Raw Ethanol 20512
2024-05-01 07:58:53 Raw H2 11605 	Raw Ethanol 20517
2024-05-01 07:58:54 Raw H2 11610 	Raw Ethanol 20558
2024-05-01 07:58:55 Raw H2 11607 	Raw Ethanol 20500
2024-05-01 07:58:56 Raw H2 11601 	Raw Ethanol 20569
2024-05-01 07:58:57 Raw H2 11598 	Raw Ethanol 20511
2024-05-01 07:58:58 Raw H2 11605 	Raw Ethanol 20538
2024-05-01 07:58:59 Raw H2 11611 	Raw Ethanol 20519
2024-05-01 07:59:00 Raw H2 11613 	Raw Ethanol 20535
2024-05-01 07:59:01 Raw H2 11610 	Raw Ethanol 20509
2024-05-01 07:59:02 Raw H2 11610 	Raw Ethanol 20516
2024-05-01 07:59:03 Raw H2 11612 	Raw Ethanol 20507
2024-05-01 07:59:04 Raw H2 11608 	Raw Ethanol 20515
2024-05-01 07:59:06 Raw H2 11614 	Raw Ethanol 20503
2024-05-01 07:59:07 Raw H2 11604 	Raw Ethanol 20558
2024-05-01 07:59:08 Raw H2 11611 	Raw Ethanol 20480
2024-05-01 07:59:09 Raw H2 11612 	Raw Ethanol 20483
2024-05-01 07:59:10 Raw H2 11612 	Raw Ethanol 20536
2024-05-01 07:59:11 Raw H2 11598 	Raw Ethanol 20484
2024-05-01 07:59:12 Raw H2 11609 	Raw Ethanol 20483
2024-05-01 07:59:13 Raw H2 11605 	Raw Ethanol 20517
2024-05-01 07:59:14 Raw H2 11613 	Raw Ethanol 20515
2024-05-01 07:59:15 Raw H2 11602 	Raw Ethanol 20561
2024-05-01 07:59:16 Raw H2 11610 	Raw Ethanol 20532
2024-05-01 07:59:17 Raw H2 11601 	Raw Ethanol 20475
2024-05-01 07:59:18 Raw H2 11613 	Raw Ethanol 20527
2024-05-01 07:59:19 Raw H2 11600 	Raw Ethanol 20539
2024-05-01 07:59:20 Raw H2 11612 	Raw Ethanol 20562
2024-05-01 07:59:21 Raw H2 11615 	Raw Ethanol 20543
2024-05-01 07:59:22 Raw H2 11610 	Raw Ethanol 20535
2024-05-01 07:59:23 Raw H2 11601 	Raw Ethanol 20550
2024-05-01 07:59:24 Raw H2 11612 	Raw Ethanol 20511
2024-05-01 07:59:25 Raw H2 11608 	Raw Ethanol 20560
2024-05-01 07:59:27 Raw H2 11608 	Raw Ethanol 20564
2024-05-01 07:59:28 Raw H2 11608 	Raw Ethanol 20527
2024-05-01 07:59:29 Raw H2 11607 	Raw Ethanol 20556
2024-05-01 07:59:30 Raw H2 11609 	Raw Ethanol 20515
2024-05-01 07:59:31 Raw H2 11603 	Raw Ethanol 20529
2024-05-01 07:59:32 Raw H2 11610 	Raw Ethanol 20514
2024-05-01 07:59:33 Raw H2 11611 	Raw Ethanol 20542
2024-05-01 07:59:34 Raw H2 11601 	Raw Ethanol 20514
2024-05-01 07:59:35 Raw H2 11610 	Raw Ethanol 20497
2024-05-01 07:59:36 Raw H2 11606 	Raw Ethanol 20517
2024-05-01 07:59:37 Raw H2 11604 	Raw Ethanol 20495
2024-05-01 07:59:38 Raw H2 11602 	Raw Ethanol 20516
2024-05-01 07:59:39 Raw H2 11608 	Raw Ethanol 20546
2024-05-01 07:59:40 Raw H2 11614 	Raw Ethanol 20508
2024-05-01 07:59:41 Raw H2 11617 	Raw Ethanol 20504
2024-05-01 07:59:42 Raw H2 11601 	Raw Ethanol 20566
2024-05-01 07:59:43 Raw H2 11607 	Raw Ethanol 20550
2024-05-01 07:59:44 Raw H2 11618 	Raw Ethanol 20556
2024-05-01 07:59:45 Raw H2 11613 	Raw Ethanol 20523
2024-05-01 07:59:46 Raw H2 11607 	Raw Ethanol 20563
2024-05-01 07:59:47 Raw H2 11609 	Raw Ethanol 20524
2024-05-01 07:59:49 Raw H2 11609 	Raw Ethanol 20461
2024-05-01 07:59:50 Raw H2 11610 	Raw Ethanol 20482
2024-05-01 07:59:51 Raw H2 11609 	Raw Ethanol 20478
2024-05-01 07:59:52 Raw H2 11607 	Raw Ethanol 20495
2024-05-01 07:59:53 Raw H2 11606 	Raw Ethanol 20530
2024-05-01 07:59:54 Raw H2 11611 	Raw Ethanol 20523
2024-05-01 07:59:55 Raw H2 11618 	Raw Ethanol 20529
2024-05-01 07:59:56 Raw H2 11607 	Raw Ethanol 20501
2024-05-01 07:59:57 Raw H2 11615 	Raw Ethanol 20570
2024-05-01 07:59:58 Raw H2 11611 	Raw Ethanol 20529
2024-05-01 07:59:59 Raw H2 11612 	Raw Ethanol 20496
2024-05-01 08:00:00 Raw H2 11616 	Raw Ethanol 20580
2024-05-01 08:00:01 Raw H2 11617 	Raw Ethanol 20530
2024-05-01 08:00:02 Raw H2 11619 	Raw Ethanol 20432
2024-05-01 08:00:03 Raw H2 11617 	Raw Ethanol 20478
2024-05-01 08:00:04 Raw H2 11615 	Raw Ethanol 20525
2024-05-01 08:00:05 Raw H2 11606 	Raw Ethanol 20500
2024-05-01 08:00:06 Raw H2 11607 	Raw Ethanol 20537
2024-05-01 08:00:07 Raw H2 11609 	Raw Ethanol 20568
2024-05-01 08:00:08 Raw H2 11608 	Raw Ethanol 20534
2024-05-01 08:00:10 Raw H2 11611 	Raw Ethanol 20545
2024-05-01 08:00:11 Raw H2 11616 	Raw Ethanol 20557
2024-05-01 08:00:12 Raw H2 11617 	Raw Ethanol 20505
2024-05-01 08:00:13 Raw H2 11608 	Raw Ethanol 20545
2024-05-01 08:00:14 Raw H2 11612 	Raw Ethanol 20554
2024-05-01 08:00:15 Raw H2 11614 	Raw Ethanol 20492
2024-05-01 08:00:16 Raw H2 11614 	Raw Ethanol 20502
2024-05-01 08:00:17 Raw H2 11614 	Raw Ethanol 20549
2024-05-01 08:00:18 Raw H2 11614 	Raw Ethanol 20503
2024-05-01 08:00:19 Raw H2 11608 	Raw Ethanol 20519
2024-05-01 08:00:20 Raw H2 11608 	Raw Ethanol 20536
2024-05-01 08:00:21 Raw H2 11611 	Raw Ethanol 20500
2024-05-01 08:00:22 Raw H2 11613 	Raw Ethanol 20491
2024-05-01 08:00:23 Raw H2 11618 	Raw Ethanol 20523
2024-05-01 08:00:24 Raw H2 11615 	Raw Ethanol 20553
2024-05-01 08:00:25 Raw H2 11609 	Raw Ethanol 20527
2024-05-01 08:00:26 Raw H2 11608 	Raw Ethanol 20525
2024-05-01 08:00:27 Raw H2 11618 	Raw Ethanol 20503
2024-05-01 08:00:28 Raw H2 11619 	Raw Ethanol 20573
2024-05-01 08:00:29 Raw H2 11619 	Raw Ethanol 20547
2024-05-01 08:00:31 Raw H2 11606 	Raw Ethanol 20518
2024-05-01 08:00:32 Raw H2 11612 	Raw Ethanol 20499
2024-05-01 08:00:33 Raw H2 11618 	Raw Ethanol 20560
2024-05-01 08:00:34 Raw H2 11612 	Raw Ethanol 20562
2024-05-01 08:00:35 Raw H2 11615 	Raw Ethanol 20571
2024-05-01 08:00:36 Raw H2 11625 	Raw Ethanol 20503
2024-05-01 08:00:37 Raw H2 11615 	Raw Ethanol 20541
2024-05-01 08:00:38 Raw H2 11614 	Raw Ethanol 20533
2024-05-01 08:00:39 Raw H2 11623 	Raw Ethanol 20504
2024-05-01 08:00:40 Raw H2 11624 	Raw Ethanol 20512
2024-05-01 08:00:41 Raw H2 11619 	Raw Ethanol 20569
2024-05-01 08:00:42 Raw H2 11619 	Raw Ethanol 20527
2024-05-01 08:00:43 Raw H2 11627 	Raw Ethanol 20562
2024-05-01 08:00:44 Raw H2 11618 	Raw Ethanol 20487
2024-05-01 08:00:45 Raw H2 11621 	Raw Ethanol 20495
2024-05-01 08:00:46 Raw H2 11629 	Raw Ethanol 20558
2024-05-01 08:00:47 Raw H2 11615 	Raw Ethanol 20543
2024-05-01 08:00:48 Raw H2 11617 	Raw Ethanol 20495
2024-05-01 08:00:49 Raw H2 11615 	Raw Ethanol 20513
2024-05-01 08:00:50 Raw H2 11619 	Raw Ethanol 20516
2024-05-01 08:00:52 Raw H2 11612 	Raw Ethanol 20535
2024-05-01 08:00:53 Raw H2 11618 	Raw Ethanol 20551
2024-05-01 08:00:54 Raw H2 11615 	Raw Ethanol 20539
2024-05-01 08:00:55 Raw H2 11612 	Raw Ethanol 20467
2024-05-01 08:00:56 Raw H2 11628 	Raw Ethanol 20524
2024-05-01 08:00:57 Raw H2 11608 	Raw Ethanol 20538
2024-05-01 08:00:58 Raw H2 11622 	Raw Ethanol 20556
2024-05-01 08:00:59 Raw H2 11615 	Raw Ethanol 20509
2024-05-01 08:01:00 Raw H2 11618 	Raw Ethanol 20521
2024-05-01 08:01:01 Raw H2 11631 	Raw Ethanol 20489
2024-05-01 08:01:02 Raw H2 11625 	Raw Ethanol 20522
2024-05-01 08:01:03 Raw H2 11625 	Raw Ethanol 20546
2024-05-01 08:01:04 Raw H2 11629 	Raw Ethanol 20546
2024-05-01 08:01:05 Raw H2 11627 	Raw Ethanol 20508
2024-05-01 08:01:06 Raw H2 11619 	Raw Ethanol 20524
2024-05-01 08:01:07 Raw H2 11613 	Raw Ethanol 20485
2024-05-01 08:01:08 Raw H2 11629 	Raw Ethanol 20544
2024-05-01 08:01:09 Raw H2 11613 	Raw Ethanol 20553
2024-05-01 08:01:10 Raw H2 11618 	Raw Ethanol 20534
2024-05-01 08:01:11 Raw H2 11627 	Raw Ethanol 20538
2024-05-01 08:01:13 Raw H2 11634 	Raw Ethanol 20516
2024-05-01 08:01:14 Raw H2 11626 	Raw Ethanol 20530
2024-05-01 08:01:15 Raw H2 11622 	Raw Ethanol 20556
2024-05-01 08:01:16 Raw H2 11619 	Raw Ethanol 20550
2024-05-01 08:01:17 Raw H2 11626 	Raw Ethanol 20535
2024-05-01 08:01:18 Raw H2 11624 	Raw Ethanol 20568
2024-05-01 08:01:19 Raw H2 11620 	Raw Ethanol 20556
2024-05-01 08:01:20 Raw H2 11623 	Raw Ethanol 20556
2024-05-01 08:01:21 Raw H2 11627 	Raw Ethanol 20494
2024-05-01 08:01:22 Raw H2 11614 	Raw Ethanol 20511
2024-05-01 08:01:23 Raw H2 11621 	Raw Ethanol 20504
2024-05-01 08:01:24 Raw H2 11627 	Raw Ethanol 20524
2024-05-01 08:01:25 Raw H2 11613 	Raw Ethanol 20538
2024-05-01 08:01:26 Raw H2 11618 	Raw Ethanol 20498
2024-05-01 08:01:27 Raw H2 11622 	Raw Ethanol 20523
2024-05-01 08:01:28 Raw H2 11618 	Raw Ethanol 20561
2024-05-01 08:01:29 Raw H2 11618 	Raw Ethanol 20515
2024-05-01 08:01:30 Raw H2 11623 	Raw Ethanol 20518
2024-05-01 08:01:31 Raw H2 11631 	Raw Ethanol 20488
2024-05-01 08:01:32 Raw H2 11616 	Raw Ethanol 20515
2024-05-01 08:01:34 Raw H2 11619 	Raw Ethanol 20509
2024-05-01 08:01:35 Raw H2 11621 	Raw Ethanol 20485
2024-05-01 08:01:36 Raw H2 11625 	Raw Ethanol 20510
2024-05-01 08:01:37 Raw H2 11618 	Raw Ethanol 20483
2024-05-01 08:01:38 Raw H2 11630 	Raw Ethanol 20484
2024-05-01 08:01:39 Raw H2 11622 	Raw Ethanol 20511
2024-05-01 08:01:40 Raw H2 11631 	Raw Ethanol 20513
2024-05-01 08:01:41 Raw H2 11624 	Raw Ethanol 20540
2024-05-01 08:01:42 Raw H2 11621 	Raw Ethanol 20514
2024-05-01 08:01:43 Raw H2 11623 	Raw Ethanol 20527
2024-05-01 08:01:44 Raw H2 11620 	Raw Ethanol 20494
2024-05-01 08:01:45 Raw H2 11629 	Raw Ethanol 20526
2024-05-01 08:01:46 Raw H2 11618 	Raw Ethanol 20515
2024-05-01 08:01:47 Raw H2 11621 	Raw Ethanol 20527
2024-05-01 08:01:48 Raw H2 11632 	Raw Ethanol 20469
2024-05-01 08:01:49 Raw H2 11624 	Raw Ethanol 20529
2024-05-01 08:01:50 Raw H2 11621 	Raw Ethanol 20491
2024-05-01 08:01:51 Raw H2 11636 	Raw Ethanol 20502
2024-05-01 08:01:52 Raw H2 11631 	Raw Ethanol 20517
2024-05-01 08:01:53 Raw H2 11620 	Raw Ethanol 20502
2024-05-01 08:01:55 Raw H2 11615 	Raw Ethanol 20486
2024-05-01 08:01:56 Raw H2 11626 	Raw Ethanol 20510
2024-05-01 08:01:57 Raw H2 11627 	Raw Ethanol 20507
2024-05-01 08:01:58 Raw H2 11632 	Raw Ethanol 20499
2024-05-01 08:01:59 Raw H2 11631 	Raw Ethanol 20527
2024-05-01 08:02:00 Raw H2 11630 	Raw Ethanol 20524
2024-05-01 08:02:01 Raw H2 11623 	Raw Ethanol 20511
2024-05-01 08:02:02 Raw H2 11620 	Raw Ethanol 20526
2024-05-01 08:02:03 Raw H2 11622 	Raw Ethanol 20499
2024-05-01 08:02:04 Raw H2 11623 	Raw Ethanol 20536
2024-05-01 08:02:05 Raw H2 11629 	Raw Ethanol 20529
2024-05-01 08:02:06 Raw H2 11626 	Raw Ethanol 20542
2024-05-01 08:02:07 Raw H2 11635 	Raw Ethanol 20511
2024-05-01 08:02:08 Raw H2 11638 	Raw Ethanol 20535
2024-05-01 08:02:09 Raw H2 11635 	Raw Ethanol 20548
2024-05-01 08:02:10 Raw H2 11622 	Raw Ethanol 20526
2024-05-01 08:02:11 Raw H2 11629 	Raw Ethanol 20512
2024-05-01 08:02:12 Raw H2 11628 	Raw Ethanol 20518
2024-05-01 08:02:13 Raw H2 11632 	Raw Ethanol 20498
2024-05-01 08:02:14 Raw H2 11626 	Raw Ethanol 20496
2024-05-01 08:02:16 Raw H2 11631 	Raw Ethanol 20552
2024-05-01 08:02:17 Raw H2 11628 	Raw Ethanol 20539
2024-05-01 08:02:18 Raw H2 11635 	Raw Ethanol 20528
2024-05-01 08:02:19 Raw H2 11626 	Raw Ethanol 20533
2024-05-01 08:02:20 Raw H2 11625 	Raw Ethanol 20549
2024-05-01 08:02:21 Raw H2 11625 	Raw Ethanol 20494
2024-05-01 08:02:22 Raw H2 11623 	Raw Ethanol 20472
2024-05-01 08:02:23 Raw H2 11630 	Raw Ethanol 20538
2024-05-01 08:02:24 Raw H2 11623 	Raw Ethanol 20543
2024-05-01 08:02:25 Raw H2 11626 	Raw Ethanol 20511
2024-05-01 08:02:26 Raw H2 11626 	Raw Ethanol 20575
2024-05-01 08:02:27 Raw H2 11632 	Raw Ethanol 20582
2024-05-01 08:02:28 Raw H2 11622 	Raw Ethanol 20501
2024-05-01 08:02:29 Raw H2 11633 	Raw Ethanol 20526
2024-05-01 08:02:30 Raw H2 11627 	Raw Ethanol 20519
2024-05-01 08:02:31 Raw H2 11629 	Raw Ethanol 20587
2024-05-01 08:02:32 Raw H2 11631 	Raw Ethanol 20550
2024-05-01 08:02:33 Raw H2 11629 	Raw Ethanol 20544
2024-05-01 08:02:34 Raw H2 11629 	Raw Ethanol 20529
2024-05-01 08:02:35 Raw H2 11632 	Raw Ethanol 20539
2024-05-01 08:02:37 Raw H2 11624 	Raw Ethanol 20537
2024-05-01 08:02:38 Raw H2 11639 	Raw Ethanol 20503
2024-05-01 08:02:39 Raw H2 11627 	Raw Ethanol 20525
2024-05-01 08:02:40 Raw H2 11627 	Raw Ethanol 20567
2024-05-01 08:02:41 Raw H2 11628 	Raw Ethanol 20549
2024-05-01 08:02:42 Raw H2 11641 	Raw Ethanol 20564
2024-05-01 08:02:43 Raw H2 11625 	Raw Ethanol 20590
2024-05-01 08:02:44 Raw H2 11631 	Raw Ethanol 20585
2024-05-01 08:02:45 Raw H2 11632 	Raw Ethanol 20566
2024-05-01 08:02:46 Raw H2 11632 	Raw Ethanol 20558
2024-05-01 08:02:47 Raw H2 11626 	Raw Ethanol 20571
2024-05-01 08:02:48 Raw H2 11636 	Raw Ethanol 20582
2024-05-01 08:02:49 Raw H2 11620 	Raw Ethanol 20538
2024-05-01 08:02:50 Raw H2 11623 	Raw Ethanol 20513
2024-05-01 08:02:51 Raw H2 11636 	Raw Ethanol 20555
2024-05-01 08:02:52 Raw H2 11628 	Raw Ethanol 20525
2024-05-01 08:02:53 Raw H2 11627 	Raw Ethanol 20536
2024-05-01 08:02:54 Raw H2 11623 	Raw Ethanol 20557
2024-05-01 08:02:55 Raw H2 11628 	Raw Ethanol 20516
2024-05-01 08:02:56 Raw H2 11625 	Raw Ethanol 20508
2024-05-01 08:02:58 Raw H2 11627 	Raw Ethanol 20573
2024-05-01 08:02:59 Raw H2 11633 	Raw Ethanol 20534
2024-05-01 08:03:00 Raw H2 11634 	Raw Ethanol 20518
2024-05-01 08:03:01 Raw H2 11637 	Raw Ethanol 20533
2024-05-01 08:03:02 Raw H2 11633 	Raw Ethanol 20550
2024-05-01 08:03:03 Raw H2 11635 	Raw Ethanol 20514
2024-05-01 08:03:04 Raw H2 11640 	Raw Ethanol 20519
2024-05-01 08:03:05 Raw H2 11629 	Raw Ethanol 20493
2024-05-01 08:03:06 Raw H2 11631 	Raw Ethanol 20587
2024-05-01 08:03:07 Raw H2 11634 	Raw Ethanol 20515
2024-05-01 08:03:08 Raw H2 11633 	Raw Ethanol 20581
2024-05-01 08:03:09 Raw H2 11625 	Raw Ethanol 20542
2024-05-01 08:03:10 Raw H2 11635 	Raw Ethanol 20509
2024-05-01 08:03:11 Raw H2 11633 	Raw Ethanol 20512
2024-05-01 08:03:12 Raw H2 11627 	Raw Ethanol 20506
2024-05-01 08:03:13 Raw H2 11636 	Raw Ethanol 20499
2024-05-01 08:03:14 Raw H2 11631 	Raw Ethanol 20490
2024-05-01 08:03:15 Raw H2 11622 	Raw Ethanol 20490
2024-05-01 08:03:16 Raw H2 11630 	Raw Ethanol 20545
2024-05-01 08:03:17 Raw H2 11627 	Raw Ethanol 20507
2024-05-01 08:03:19 Raw H2 11626 	Raw Ethanol 20539
2024-05-01 08:03:20 Raw H2 11628 	Raw Ethanol 20503
2024-05-01 08:03:21 Raw H2 11626 	Raw Ethanol 20524
2024-05-01 08:03:22 Raw H2 11629 	Raw Ethanol 20529
2024-05-01 08:03:23 Raw H2 11624 	Raw Ethanol 20519
2024-05-01 08:03:24 Raw H2 11630 	Raw Ethanol 20550
2024-05-01 08:03:25 Raw H2 11627 	Raw Ethanol 20551
2024-05-01 08:03:26 Raw H2 11638 	Raw Ethanol 20506
2024-05-01 08:03:27 Raw H2 11618 	Raw Ethanol 20514
2024-05-01 08:03:28 Raw H2 11630 	Raw Ethanol 20511
2024-05-01 08:03:29 Raw H2 11629 	Raw Ethanol 20530
