Start Log	Run: 62	Date: 5/2/2024   Time: 7:20:05
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
2938.375, -0.2, 1113.14, 5982120.75, 
2943.391, 0.3, 1113.43, 5982120.72, 
2948.359, 0, 1113.65, 5982120.65, 
2953.344, -0.1, 1114.02, 5982120.7, 
2958.359, 0, 1114.36, 5982120.64, 
2963.375, 0, 1114.57, 5982120.62, 
2968.406, 0.1, 1114.91, 5982120.58, 
2973.375, -0.4, 1115.2, 5982120.56, 
2978.406, 0.4, 1115.51, 5982120.53, 
2983.359, 0.4, 1115.76, 5982120.47, 
2988.375, -0.7, 1116, 5982120.53, 
2993.391, -0.1, 1116.35, 5982120.48, 
2998.359, -0.9, 1116.56, 5982120.48, 
3003.375, 0.4, 1116.87, 5982120.44, 
3008.391, -0.3, 1117.09, 5982120.41, 
3013.438, -0.1, 1117.3, 5982120.35, 
3018.391, 0.2, 1117.61, 5982120.38, 
3023.406, 0.6, 1117.94, 5982120.36, 
3028.422, 0.2, 1118.15, 5982120.3, 
3033.453, 0.8, 1118.53, 5982120.32, 
3038.406, 0.7, 1118.71, 5982120.26, 
3043.406, 0.6, 1119.01, 5982120.23, 
3048.438, -0.3, 1119.15, 5982120.23, 
3053.484, 0.8, 1119.4, 5982120.23, 
3058.422, 0.3, 1119.61, 5982120.18, 
3063.469, -0.1, 1119.95, 5982120.18, 
3068.438, 0.1, 1120.15, 5982120.17, 
3073.453, 0.1, 1120.36, 5982120.15, 
3078.453, -0.2, 1120.66, 5982120.11, 
3083.5, -0.1, 1120.82, 5982120.08, 
3088.453, -0.1, 1121.04, 5982120.1, 
3093.453, 0.1, 1121.27, 5982120.05, 
3098.5, -0.4, 1121.5, 5982120.02, 
3103.453, 0, 1121.66, 5982120.02, 
3108.469, 0.6, 1121.96, 5982120.03, 
3113.484, 0, 1122.13, 5982120.01, 
3118.516, -0.3, 1122.34, 5982120.02, 
3123.5, 0.6, 1122.58, 5982119.98, 
3128.516, 0, 1122.74, 5982119.93, 
3133.516, -0.2, 1123.08, 5982119.97, 
3138.563, 0, 1123.13, 5982119.91, 
3143.594, 0, 1123.51, 5982119.89, 
3148.547, 0, 1123.7, 5982119.9, 
3153.547, 0.1, 1123.83, 5982119.88, 
3158.578, -0.2, 1124.27, 5982119.86, 
3163.609, 0.4, 1124.5, 5982119.83, 
3168.563, 0.2, 1124.53, 5982119.82, 
3173.578, 0.2, 1124.68, 5982119.79, 
3178.594, 0, 1124.92, 5982119.79, 
3183.625, -0.2, 1125.06, 5982119.79, 
3188.594, -0.4, 1125.42, 5982119.72, 
3193.594, -1, 1125.53, 5982119.74, 
3198.641, 0.2, 1125.81, 5982119.71, 
3203.672, 0.4, 1126.04, 5982119.69, 
3208.609, -0.1, 1126.3, 5982119.69, 
3213.609, 0, 1126.57, 5982119.64, 
3218.656, 0.3, 1126.76, 5982119.66, 
3223.609, 0.5, 1126.99, 5982119.63, 
3228.625, 0.3, 1127.13, 5982119.6, 
3233.641, -0.6, 1127.37, 5982119.58, 
3238.609, -0.5, 1127.5, 5982119.56, 
3243.625, -0.1, 1127.8, 5982119.58, 
3248.625, -0.5, 1127.83, 5982119.56, 
3253.656, -0.5, 1128.09, 5982119.5, 
3258.703, 0.5, 1128.41, 5982119.45, 
3263.656, 0, 1128.41, 5982119.48, 
3268.672, -0.7, 1128.66, 5982119.45, 
3273.719, 0.7, 1128.9, 5982119.46, 
3278.656, -0.4, 1129.07, 5982119.41, 
3283.672, 0.8, 1129.26, 5982119.43, 
3288.688, 0, 1129.42, 5982119.41, 
3293.656, 0.3, 1129.68, 5982119.36, 
3298.672, -0.5, 1129.9, 5982119.37, 
3303.656, 0.2, 1130, 5982119.35, 
3308.672, 0.1, 1130.2, 5982119.35, 
3313.672, -0.3, 1130.37, 5982119.31, 
3318.688, -0.9, 1130.46, 5982119.28, 
3323.719, 0, 1130.74, 5982119.28, 
3328.75, 0.8, 1130.95, 5982119.32, 
3333.781, -0.1, 1131.05, 5982119.3, 
3338.734, -0.2, 1131.28, 5982119.23, 
3343.766, 0.9, 1131.47, 5982119.27, 
3348.797, -0.5, 1131.66, 5982119.27, 
3353.75, -0.5, 1131.72, 5982119.22, 
3358.766, 0.6, 1132.09, 5982119.22, 
3363.813, 0.4, 1132.16, 5982119.17, 
3368.766, 0.2, 1132.19, 5982119.17, 
3373.797, 0.3, 1132.49, 5982119.12, 
3378.828, -0.4, 1132.57, 5982119.13, 
3383.797, -0.1, 1132.7, 5982119.11, 
3388.797, 0.1, 1132.9, 5982119.12, 
3393.813, -0.4, 1133.05, 5982119.1, 
3398.844, -0.2, 1133.24, 5982119.13, 
3403.875, 0, 1133.31, 5982119.08, 
3408.859, -0.2, 1133.49, 5982119.09, 
3413.875, -0.4, 1133.76, 5982119.07, 
3418.906, 0, 1133.87, 5982119.05, 
3423.859, -0.5, 1134.15, 5982119.07, 
3428.906, -0.1, 1134.11, 5982119.03, 
3433.859, -0.3, 1134.24, 5982119.02, 
3438.859, -0.2, 1134.43, 5982118.99, 
3443.906, -0.2, 1134.61, 5982118.97, 
3448.922, 0.2, 1134.7, 5982119, 
3453.891, 0, 1134.96, 5982118.97, 
3458.906, -0.3, 1134.97, 5982118.97, 
3463.922, -0.2, 1135.1, 5982118.92, 
3468.969, -0.7, 1135.26, 5982118.93, 
3473.938, 0, 1135.51, 5982118.94, 
3478.953, -0.2, 1135.64, 5982118.93, 
3483.984, 0.4, 1135.8, 5982118.91, 
3489, -0.2, 1135.95, 5982118.89, 
3493.969, 0.1, 1135.97, 5982118.89, 
3498.984, -0.7, 1136.11, 5982118.86, 
3504.016, -0.3, 1136.31, 5982118.82, 
3509.031, 0.1, 1136.53, 5982118.84, 
3513.984, -0.1, 1136.56, 5982118.84, 
3519, 0.2, 1136.75, 5982118.84, 
3524.047, -0.2, 1136.87, 5982118.82, 
3529, 0, 1136.98, 5982118.82, 
3534, -0.1, 1137.14, 5982118.79, 
3539.031, -0.3, 1137.29, 5982118.76, 
3544.047, 0, 1137.47, 5982118.77, 
3549.078, 0, 1137.59, 5982118.74, 
3554.031, 0, 1137.78, 5982118.74, 
3559.031, -0.5, 1137.85, 5982118.73, 
3564.063, 0, 1138, 5982118.72, 
3569.031, -0.2, 1138.09, 5982118.68, 
3574.047, -0.6, 1138.25, 5982118.68, 
3579.063, -0.3, 1138.48, 5982118.65, 
3584.109, 0.2, 1138.66, 5982118.67, 
3589.078, -0.6, 1138.67, 5982118.63, 
3594.109, 0.2, 1138.74, 5982118.67, 
3599.141, -0.9, 1138.91, 5982118.65, 
3604.094, 0.7, 1139.15, 5982118.62, 
3609.109, 0, 1139.19, 5982118.65, 
3614.125, -0.3, 1139.27, 5982118.59, 
3619.172, 0.4, 1139.45, 5982118.61, 
3624.109, 0, 1139.59, 5982118.59, 
3629.125, -0.3, 1139.69, 5982118.57, 
3634.172, -0.2, 1139.81, 5982118.59, 
3639.125, 0.5, 1140.06, 5982118.57, 
3644.125, 0.2, 1140.19, 5982118.57, 
3649.172, 0, 1140.13, 5982118.57, 
3654.125, -0.2, 1140.33, 5982118.55, 
3659.172, 0.3, 1140.38, 5982118.51, 
3664.141, 0, 1140.53, 5982118.51, 
3669.188, 0.5, 1140.57, 5982118.52, 
3674.156, -0.2, 1140.66, 5982118.46, 
3679.156, 0.2, 1140.84, 5982118.5, 
3684.188, 0, 1140.97, 5982118.5, 
3689.203, 0, 1140.97, 5982118.43, 
3694.172, 0, 1141.12, 5982118.47, 
3699.188, -0.4, 1141.12, 5982118.45, 
3704.234, 0, 1141.4, 5982118.46, 
3709.266, -0.2, 1141.35, 5982118.44, 
3714.219, 0, 1141.46, 5982118.44, 
3719.219, -0.9, 1141.56, 5982118.42, 
3724.25, 0.4, 1141.57, 5982118.44, 
3729.219, 0.4, 1141.76, 5982118.42, 
3734.219, -0.5, 1141.74, 5982118.34, 
3739.25, 0, 1141.86, 5982118.4, 
3744.281, 0.6, 1141.92, 5982118.43, 
3749.234, 0, 1141.99, 5982118.4, 
3754.25, 0.4, 1142.2, 5982118.4, 
3759.297, -0.4, 1142.18, 5982118.38, 
3764.25, 0.3, 1142.15, 5982118.4, 
3769.281, 0, 1142.17, 5982118.36, 
3774.234, 0.2, 1142.29, 5982118.36, 
3779.25, 0.3, 1142.41, 5982118.36, 
3784.266, 0.3, 1142.51, 5982118.36, 
3789.297, 0.4, 1142.54, 5982118.34, 
3794.266, 0, 1142.53, 5982118.32, 
3799.281, 0.3, 1142.61, 5982118.34, 
3804.297, -0.7, 1142.74, 5982118.34, 
3809.344, -0.4, 1142.92, 5982118.34, 
3814.313, 0, 1143.11, 5982118.32, 
3819.328, -0.2, 1143.21, 5982118.3, 
3824.359, 0.1, 1143.07, 5982118.3, 
3829.375, -0.2, 1143.28, 5982118.32, 
3834.344, -0.5, 1143.27, 5982118.3, 
3839.422, 0.2, 1143.24, 5982118.26, 
3844.375, -0.2, 1143.37, 5982118.3, 
3849.344, 0.4, 1143.58, 5982118.26, 
3854.422, 0.2, 1143.46, 5982118.28, 
3859.391, 0.2, 1143.82, 5982118.26, 
3864.406, -0.2, 1143.58, 5982118.25, 
3869.5, 0.5, 1143.86, 5982118.25, 
3874.375, -0.5, 1143.88, 5982118.28, 
3879.391, 0, 1144.11, 5982118.19, 
3884.359, -0.8, 1144.22, 5982118.23, 
3889.359, -0.2, 1144.15, 5982118.23, 
3894.359, 0, 1144.21, 5982118.19, 
3899.375, 0.3, 1144.48, 5982118.22, 
3904.406, 0, 1144.5, 5982118.21, 
3909.359, -0.2, 1144.51, 5982118.21, 
3914.391, 0, 1144.58, 5982118.17, 
3919.359, -0.5, 1144.48, 5982118.18, 
3924.359, 0.6, 1144.72, 5982118.17, 
3929.375, 0.2, 1144.82, 5982118.17, 
3934.391, 0.2, 1144.86, 5982118.17, 
3939.391, 0.7, 1145.04, 5982118.11, 
3944.438, 0.5, 1145.15, 5982118.13, 
3949.406, 0.7, 1145, 5982118.13, 
3954.406, 0.3, 1144.98, 5982118.11, 
3959.453, -0.2, 1145.19, 5982118.13, 
3964.422, -0.2, 1145.43, 5982118.13, 
3969.438, -0.5, 1145.56, 5982118.11, 
3974.469, 0.5, 1145.63, 5982118.09, 
3979.438, -0.5, 1145.57, 5982118.09, 
3984.453, -0.4, 1145.68, 5982118.09, 
3989.469, -0.4, 1145.78, 5982118.07, 
3994.484, 0.1, 1145.66, 5982118.08, 
3999.453, -0.2, 1145.96, 5982118.06, 
4004.469, 0.2, 1146.14, 5982118.07, 
4009.484, 0, 1146.01, 5982118.07, 
4014.484, 0.7, 1146.28, 5982118.03, 
4019.5, -0.2, 1146.08, 5982118.05, 
4024.531, 0.2, 1146.42, 5982118.05, 
4029.563, 0, 1146.34, 5982118.06, 
4034.531, 0.6, 1146.42, 5982118.02, 
4039.531, -0.2, 1146.76, 5982118.02, 
4044.563, 0.2, 1146.76, 5982118.02, 
4049.594, 0.4, 1146.57, 5982117.98, 
4054.625, -0.5, 1147.07, 5982118.02, 
4059.594, 0, 1147.02, 5982118, 
4064.641, -0.2, 1146.93, 5982118.01, 
4069.609, 0, 1147, 5982118.03, 
4074.609, -0.2, 1147.07, 5982117.96, 
4079.641, 0.7, 1147.29, 5982117.98, 
4084.672, 0, 1147.55, 5982117.94, 
4089.625, -0.2, 1147.53, 5982117.96, 
4094.625, -0.3, 1147.61, 5982117.96, 
4099.672, -0.6, 1147.71, 5982117.94, 
4104.641, 0.5, 1147.73, 5982117.94, 
4109.656, 0.2, 1147.65, 5982117.94, 
4114.641, 0.5, 1147.68, 5982117.94, 
4119.641, 0, 1147.47, 5982117.92, 
4124.656, 0, 1147.59, 5982117.94, 
4129.688, 0.2, 1147.74, 5982117.96, 
4134.734, -0.3, 1147.75, 5982117.94, 
4139.688, -0.5, 1147.98, 5982117.92, 
4144.703, 0, 1148.06, 5982117.88, 
4149.734, -0.2, 1147.75, 5982117.9, 
4154.688, -0.2, 1147.95, 5982117.94, 
4159.734, 0.2, 1148.1, 5982117.9, 
4164.703, 0.5, 1148.37, 5982117.88, 
4169.703, -0.2, 1147.87, 5982117.89, 
4174.719, 0, 1148.16, 5982117.9, 
4179.75, 0.2, 1148.43, 5982117.88, 
4184.797, 0.5, 1148.15, 5982117.87, 
4189.734, -0.2, 1148.27, 5982117.9, 
4194.75, 0.2, 1148.59, 5982117.85, 
4199.781, 0, 1148.21, 5982117.9, 
4204.734, 0.7, 1148.55, 5982117.86, 
4209.75, 0.7, 1148.35, 5982117.84, 
4214.781, 0, 1148.55, 5982117.86, 
4219.734, -0.2, 1149.01, 5982117.87, 
4224.75, 0, 1148.6, 5982117.86, 
4229.781, -0.1, 1149.02, 5982117.85, 
4234.734, -0.2, 1148.72, 5982117.85, 
4239.766, -0.3, 1148.54, 5982117.85, 
4244.734, 0, 1148.98, 5982117.83, 
4249.75, 0, 1148.88, 5982117.84, 
4254.797, 0.5, 1149.23, 5982117.83, 
4259.75, 0, 1149.1, 5982117.81, 
4264.766, 0.2, 1148.99, 5982117.81, 
4269.781, 0.4, 1149.28, 5982117.81, 
4274.766, 0, 1149.41, 5982117.81, 
4279.781, 0.2, 1149.35, 5982117.85, 
4284.797, 0.2, 1149.08, 5982117.81, 
4289.844, 0.7, 1149.4, 5982117.76, 
4294.797, 0, 1149.74, 5982117.77, 
4299.813, -0.2, 1149.81, 5982117.79, 
4304.828, -0.2, 1149.87, 5982117.77, 
4309.844, 0, 1149.9, 5982117.77, 
4314.891, 0, 1149.84, 5982117.75, 
4319.844, -0.2, 1149.88, 5982117.77, 
4324.844, 0.2, 1149.95, 5982117.75, 
4329.891, 0.2, 1150.05, 5982117.77, 
4334.859, -0.2, 1149.98, 5982117.77, 
4339.859, -0.2, 1149.96, 5982117.75, 
4344.891, 0.2, 1149.99, 5982117.75, 
4349.859, 0, 1149.89, 5982117.75, 
4354.875, 0, 1149.96, 5982117.77, 
4359.906, -0.2, 1150.09, 5982117.75, 
4364.859, 0, 1150.13, 5982117.75, 
4369.875, 0, 1150.3, 5982117.73, 
4374.922, 0, 1150.33, 5982117.73, 
4379.859, 0, 1150.35, 5982117.73, 
4384.906, 0, 1150.03, 5982117.73, 
4389.938, -0.2, 1150.2, 5982117.73, 
4394.891, 0.2, 1150.26, 5982117.73, 
4399.891, 0.5, 1150.4, 5982117.73, 
4404.922, 0.2, 1150.57, 5982117.69, 
4409.891, -0.2, 1150.67, 5982117.67, 
4414.906, 0.2, 1150.34, 5982117.73, 
4419.906, 0, 1150.37, 5982117.71, 
4424.953, 0, 1150.58, 5982117.67, 
4429.922, 0, 1150.8, 5982117.7, 
4434.969, -0.5, 1150.4, 5982117.71, 
4439.938, 0.2, 1150.66, 5982117.69, 
4444.953, 0, 1150.83, 5982117.69, 
4449.969, 0, 1150.53, 5982117.71, 
4454.953, -0.2, 1150.66, 5982117.71, 
4459.953, 0, 1150.73, 5982117.67, 
4465, -0.7, 1150.54, 5982117.73, 
4469.953, 0.2, 1150.56, 5982117.69, 
4474.984, 0.5, 1150.73, 5982117.69, 
4480, -0.2, 1150.87, 5982117.67, 
4485.031, -0.4, 1150.46, 5982117.69, 
4490, 0.2, 1150.71, 5982117.69, 
4495.047, 0, 1150.83, 5982117.67, 
4500, -0.5, 1150.57, 5982117.71, 
4505, 0.2, 1150.81, 5982117.69, 
4510.031, 0, 1150.96, 5982117.68, 
4515.016, 0, 1150.74, 5982117.69, 
4520.016, 0, 1150.84, 5982117.67, 
4525.031, -0.5, 1150.98, 5982117.71, 
4530.063, 0, 1150.62, 5982117.69, 
4535.031, -0.2, 1150.82, 5982117.69, 
4540.047, -0.2, 1150.91, 5982117.71, 
4545.094, 0, 1150.61, 5982117.69, 
4550.063, 0.5, 1150.91, 5982117.67, 
4555.094, 0, 1150.92, 5982117.68, 
4560.063, 0, 1150.56, 5982117.69, 
4565.078, -0.2, 1150.67, 5982117.69, 
4570.078, 0.2, 1150.86, 5982117.67, 
4575.125, 0.2, 1150.64, 5982117.71, 
4580.141, -0.2, 1150.76, 5982117.67, 
4585.109, -0.2, 1150.9, 5982117.67, 
4590.109, 0, 1150.64, 5982117.69, 
4595.156, 0, 1150.88, 5982117.67, 
4600.141, 0.2, 1151, 5982117.67, 
4605.141, -0.2, 1150.59, 5982117.71, 
4610.188, 0, 1150.71, 5982117.69, 
4615.219, 0, 1150.85, 5982117.67, 
4620.156, 0, 1150.56, 5982117.71, 
4625.156, -0.2, 1150.64, 5982117.69, 
4630.188, -0.2, 1150.79, 5982117.69, 
4635.219, 0, 1150.39, 5982117.73, 
4640.188, -0.5, 1150.6, 5982117.67, 
4645.203, 0, 1150.68, 5982117.67, 
4650.25, -0.5, 1150.82, 5982117.71, 
4655.203, 0.2, 1150.59, 5982117.71, 
4660.203, -0.2, 1150.72, 5982117.69, 
4665.234, -0.2, 1150.82, 5982117.67, 
4670.203, 0, 1150.55, 5982117.73, 
4675.203, 0, 1150.66, 5982117.69, 
4680.234, 0.2, 1150.78, 5982117.67, 
4685.203, 0.5, 1150.45, 5982117.69, 
4690.234, 0, 1150.71, 5982117.69, 
4695.281, -0.5, 1150.8, 5982117.67, 
4700.234, 0.2, 1150.39, 5982117.71, 
4705.25, 0, 1150.57, 5982117.67, 
4710.25, 0, 1150.75, 5982117.69, 
4715.297, -0.1, 1150.76, 5982117.73, 
4720.266, 0.2, 1150.45, 5982117.71, 
4725.281, 0.2, 1150.61, 5982117.69, 
4730.281, -0.2, 1150.67, 5982117.68, 
4735.328, 0.2, 1150.39, 5982117.69, 
4740.281, 0.2, 1150.5, 5982117.69, 
4745.297, 0.2, 1150.68, 5982117.71, 
4750.313, 0.1, 1150.73, 5982117.71, 
4755.344, 0.3, 1150.51, 5982117.69, 
4760.375, 0, 1150.54, 5982117.69, 
4765.328, 0, 1150.78, 5982117.67, 
4770.344, 0, 1150.43, 5982117.71, 
4775.375, 0, 1150.57, 5982117.71, 
4780.406, -0.2, 1150.71, 5982117.69, 
4785.359, 0.6, 1151.06, 5982117.71, 
4790.375, 0, 1150.53, 5982117.69, 
4795.406, 0, 1150.71, 5982117.69, 
4800.438, 0, 1150.92, 5982117.71, 
4805.391, 0.2, 1150.6, 5982117.69, 
4810.406, 0, 1150.66, 5982117.69, 
4815.422, 0, 1150.8, 5982117.67, 
4820.406, 0, 1150.51, 5982117.69, 
4825.422, 0, 1150.81, 5982117.71, 
4830.469, -0.2, 1150.84, 5982117.67, 
4835.406, -0.2, 1150.41, 5982117.71, 
4840.406, 0.2, 1150.87, 5982117.67, 
4845.453, -0.2, 1150.99, 5982117.67, 
4850.484, 0, 1150.72, 5982117.69, 
4855.438, 0, 1150.85, 5982117.66, 
4860.453, -0.5, 1151.06, 5982117.66, 
4865.469, 0, 1150.81, 5982117.67, 
4870.453, 0, 1150.99, 5982117.67, 
4875.484, -0.2, 1150.86, 5982117.67, 
4880.531, -0.2, 1150.88, 5982117.67, 
4885.5, -0.2, 1151.09, 5982117.69, 
4890.5, 0.2, 1150.84, 5982117.69, 
4895.547, 0.5, 1151.18, 5982117.66, 
4900.531, 0, 1150.91, 5982117.69, 
4905.547, 0, 1151.02, 5982117.66, 
4910.563, -0.7, 1150.88, 5982117.67, 
4915.531, 0, 1150.96, 5982117.69, 
4920.531, -0.2, 1151.16, 5982117.67, 
4925.563, 0.2, 1150.88, 5982117.67, 
4930.531, 0, 1151, 5982117.67, 
4935.531, -0.2, 1150.79, 5982117.69, 
4940.547, -0.2, 1150.87, 5982117.69, 
4945.578, -0.2, 1151.25, 5982117.68, 
4950.563, 0.5, 1150.87, 5982117.67, 
4955.578, 0, 1151.04, 5982117.66, 
4960.578, 0, 1150.83, 5982117.67, 
4965.625, 0.2, 1150.89, 5982117.66, 
4970.578, -0.4, 1150.94, 5982117.69, 
4975.594, 0.2, 1150.85, 5982117.71, 
4980.641, -0.2, 1150.96, 5982117.68, 
4985.609, 0.2, 1150.8, 5982117.69, 
4990.641, 0.2, 1150.94, 5982117.66, 
4995.625, 0, 1150.75, 5982117.69, 
5000.641, -0.2, 1150.93, 5982117.67, 
5005.656, 0.6, 1151.34, 5982117.69, 
5010.703, 0, 1150.88, 5982117.66, 
5015.656, 0, 1151.04, 5982117.66, 
5020.703, 0.2, 1150.79, 5982117.66, 
5025.703, -0.3, 1151.07, 5982117.64, 
5030.656, 0.2, 1150.69, 5982117.69, 
5035.672, 0, 1150.91, 5982117.67, 
5040.719, 0.2, 1150.87, 5982117.66, 
5045.688, 0, 1150.63, 5982117.69, 
5050.703, 0, 1150.88, 5982117.67, 
5055.734, 0.6, 1151.04, 5982117.69, 
5060.75, 0, 1150.73, 5982117.71, 
5065.719, -0.2, 1150.97, 5982117.66, 
5070.734, 0.2, 1150.72, 5982117.69, 
5075.781, -0.2, 1150.85, 5982117.66, 
5080.734, 0.2, 1150.95, 5982117.66, 
5085.75, 0.2, 1150.91, 5982117.67, 
5090.734, -0.2, 1150.92, 5982117.69, 
5095.75, 0, 1150.77, 5982117.67, 
5100.797, 0, 1151.04, 5982117.69, 
5105.75, 0.2, 1151.24, 5982117.69, 
5110.766, 0.2, 1150.99, 5982117.69, 
5115.797, -0.2, 1151.2, 5982117.66, 
5120.844, -0.2, 1150.74, 5982117.67, 
5125.781, 0, 1151.11, 5982117.64, 
5130.797, 0.2, 1150.74, 5982117.67, 
5135.844, -0.2, 1151.02, 5982117.69, 
5140.781, -0.3, 1151.07, 5982117.66, 
5145.781, 0.2, 1150.83, 5982117.67, 
5150.828, 0, 1150.99, 5982117.66, 
5155.781, -0.2, 1150.76, 5982117.69, 
5160.781, 0, 1150.89, 5982117.69, 
5165.813, -0.2, 1151.14, 5982117.65, 
5170.844, -0.2, 1150.81, 5982117.69, 
5175.797, 0.5, 1151.04, 5982117.66, 
5180.844, 0.2, 1150.77, 5982117.67, 
5185.797, 0.2, 1150.99, 5982117.64, 
5190.844, -0.3, 1150.61, 5982117.69, 
5195.813, 0.2, 1150.88, 5982117.66, 
5200.844, 0, 1151.11, 5982117.67, 
5205.859, 0, 1150.81, 5982117.69, 
5210.828, 0.5, 1151.04, 5982117.67, 
5215.828, 0, 1150.76, 5982117.69, 
5220.828, 0, 1150.93, 5982117.67, 
5225.859, -0.2, 1151.06, 5982117.67, 
5230.891, -0.5, 1150.74, 5982117.69, 
5235.859, -0.5, 1150.88, 5982117.67, 
5240.891, -0.2, 1150.68, 5982117.71, 
5245.922, -0.2, 1150.83, 5982117.67, 
5250.875, 0, 1150.9, 5982117.67, 
5255.906, 0, 1150.67, 5982117.69, 
5260.875, 0, 1150.69, 5982117.69, 
5265.922, 0, 1150.88, 5982117.66, 
5270.875, 0, 1150.54, 5982117.69, 
5275.891, 0, 1150.75, 5982117.69, 
5280.906, 0, 1150.92, 5982117.67, 
5285.938, 0.2, 1150.61, 5982117.69, 
5290.906, 0.5, 1150.81, 5982117.69, 
5295.906, 0.3, 1150.98, 5982117.71, 
5300.938, 0.2, 1150.66, 5982117.69, 
5305.906, 0, 1150.69, 5982117.69, 
5310.922, 0.3, 1150.93, 5982117.67, 
5315.953, 0, 1150.53, 5982117.69, 
5320.969, -0.2, 1150.67, 5982117.69, 
5325.938, 0, 1150.87, 5982117.66, 
5331, -0.2, 1150.49, 5982117.71, 
5335.938, 0, 1150.69, 5982117.69, 
5340.953, 0, 1150.82, 5982117.68, 
5345.984, 0.2, 1150.53, 5982117.71, 
5351, 0, 1150.7, 5982117.69, 
5355.953, 0.5, 1150.83, 5982117.69, 
5360.984, -0.2, 1150.43, 5982117.69, 
5365.953, 0, 1150.57, 5982117.71, 
5370.953, 0, 1150.74, 5982117.69, 
5375.984, -0.4, 1150.83, 5982117.73, 
5381.016, 0.2, 1150.49, 5982117.69, 
5385.969, 0.5, 1150.8, 5982117.69, 
5390.953, -0.2, 1150.94, 5982117.66, 
5395.953, 0, 1150.47, 5982117.73, 
5400.984, 0.2, 1150.78, 5982117.69, 
5406.016, 0.2, 1150.84, 5982117.69, 
5411.016, 0.2, 1150.5, 5982117.71, 
5416, 0.5, 1150.66, 5982117.71, 
5421.047, 0.2, 1150.9, 5982117.71, 
5426, 0, 1150.51, 5982117.73, 
5431.016, 0.2, 1150.83, 5982117.69, 
5436.047, -0.2, 1150.83, 5982117.69, 
5441.031, 0, 1150.5, 5982117.69, 
5446.047, 0, 1150.62, 5982117.69, 
5451.078, 0, 1150.86, 5982117.66, 
5456.047, 0.2, 1150.55, 5982117.71, 
5461.047, 0.5, 1150.81, 5982117.69, 
5466.063, 0, 1150.92, 5982117.69, 
5471.109, 0, 1150.81, 5982117.71, 
5476.063, 0, 1150.91, 5982117.67, 
5481.094, 0.1, 1151.19, 5982117.71, 
5486.141, -0.2, 1150.88, 5982117.69, 
5491.094, -0.2, 1150.95, 5982117.66, 
5496.109, 0, 1150.83, 5982117.69, 
5501.125, -0.5, 1151, 5982117.66, 
5506.156, -0.5, 1150.82, 5982117.69, 
5511.109, 0.2, 1151.04, 5982117.67, 
5516.109, -0.7, 1151.32, 5982117.69, 
5521.109, -0.2, 1151.07, 5982117.67, 
5526.109, -0.3, 1151.34, 5982117.67, 
5531.141, -0.2, 1151.19, 5982117.66, 
5536.109, 0.3, 1151.49, 5982117.69, 
5541.109, 0, 1151.14, 5982117.67, 
5546.141, -0.7, 1151.22, 5982117.69, 
5551.109, 0, 1151.04, 5982117.66, 
5556.125, 0, 1151.04, 5982117.66, 
5561.141, 0.7, 1151.32, 5982117.64, 
5566.125, 0.2, 1151.04, 5982117.66, 
5571.141, 0, 1151.3, 5982117.64, 
5576.125, 0.2, 1151, 5982117.66, 
5581.141, 0, 1151.25, 5982117.62, 
5586.172, 0.2, 1151.11, 5982117.66, 
5591.141, 0.5, 1151.41, 5982117.64, 
5596.156, 0, 1151.15, 5982117.66, 
5601.203, -0.2, 1151.44, 5982117.62, 
5606.172, -0.2, 1151.26, 5982117.66, 
5611.203, -0.2, 1151.34, 5982117.67, 
5616.172, 0, 1151.23, 5982117.64, 
5621.188, 0.2, 1151.09, 5982117.65, 
5626.219, 0, 1151.27, 5982117.62, 
5631.188, 0.3, 1151.04, 5982117.67, 
5636.203, -0.2, 1151.2, 5982117.65, 
5641.219, 0, 1151.12, 5982117.66, 
5646.25, 0.2, 1151.18, 5982117.64, 
5651.266, 0, 1151.02, 5982117.66, 
5656.313, 0.2, 1151.32, 5982117.66, 
5661.281, -0.5, 1150.88, 5982117.66, 
5666.281, -0.2, 1151.18, 5982117.64, 
5671.313, 0, 1151.07, 5982117.66, 
5676.344, 0.2, 1151.27, 5982117.64, 
5681.297, 0, 1150.97, 5982117.67, 
5686.297, 0, 1151.11, 5982117.64, 
5691.391, 0, 1150.86, 5982117.67, 
5696.297, -0.2, 1151.21, 5982117.66, 
5701.344, 0, 1150.91, 5982117.65, 
5706.453, -0.2, 1151.09, 5982117.64, 
5711.313, 0, 1150.9, 5982117.67, 
5716.328, 0.2, 1151.24, 5982117.67, 
5721.5, 0.2, 1150.9, 5982117.69, 
5726.359, -0.2, 1151.06, 5982117.69, 
5731.391, -0.5, 1151.09, 5982117.67, 
5736.438, -0.2, 1151.21, 5982117.67, 
5741.359, -0.2, 1151.01, 5982117.69, 
5746.375, 0, 1151.07, 5982117.66, 
5751.453, -0.9, 1151.22, 5982117.71, 
5756.359, 0, 1150.97, 5982117.69, 
5761.391, -0.5, 1151.18, 5982117.62, 
5766.359, 0, 1150.95, 5982117.67, 
5771.375, 0.2, 1151.11, 5982117.64, 
5776.391, 0.2, 1150.9, 5982117.67, 
5781.375, 0, 1151.04, 5982117.66, 
5786.375, 0, 1150.81, 5982117.69, 
5791.406, 0, 1150.86, 5982117.67, 
5796.406, -0.5, 1150.99, 5982117.71, 
5801.422, 0, 1150.74, 5982117.69, 
