
Start Log	Run: 616	Date: 5/31/2021   Time: 8:22:45
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
7641.615, -0.1, 111.04, 5986600.61, 
7646.623, 0, 111.11, 5986600.58, 
7651.646, 0, 111.14, 5986600.56, 
7656.638, 0, 111.25, 5986600.59, 
7661.645, 0.1, 111.36, 5986600.58, 
7666.653, 0, 111.39, 5986600.6, 
7671.661, -0.1, 111.53, 5986600.55, 
7676.668, 0.1, 111.69, 5986600.57, 
7681.676, 0.1, 111.68, 5986600.53, 
7686.699, -0.1, 111.82, 5986600.54, 
7691.691, 0, 111.94, 5986600.53, 
7696.699, 0.1, 112.01, 5986600.5, 
7701.706, 0.1, 112.01, 5986600.47, 
7706.714, 0, 112.15, 5986600.55, 
7711.722, -0.1, 112.26, 5986600.49, 
7716.729, 0.1, 112.29, 5986600.47, 
7721.737, 0, 112.38, 5986600.48, 
7726.745, 0, 112.53, 5986600.46, 
7731.752, -0.1, 112.42, 5986600.49, 
7736.76, 0, 112.43, 5986600.5, 
7741.768, 0, 112.4, 5986600.48, 
7746.775, -0.2, 112.05, 5986600.58, 
7751.783, -0.1, 111.16, 5986600.6, 
7756.806, 0.1, 111.29, 5986600.52, 
7761.798, 0, 112.1, 5986600.51, 
7766.806, 0.2, 112.51, 5986600.46, 
7771.813, 0.1, 112.75, 5986600.47, 
7776.821, 0, 112.98, 5986600.44, 
7781.829, 0.1, 113.04, 5986600.44, 
7786.852, -0.1, 113.07, 5986600.43, 
7791.859, 0, 113.12, 5986600.47, 
7796.852, 0, 112.87, 5986600.41, 
7801.859, -0.2, 112.72, 5986600.48, 
7806.867, 0.1, 112.75, 5986600.5, 
7811.874, 0, 112.63, 5986600.45, 
7816.882, 0, 112.62, 5986600.44, 
7821.89, 0, 112.71, 5986600.49, 
7826.913, 0.1, 112.61, 5986600.49, 
7831.905, 0, 112.69, 5986600.42, 
7836.913, 0, 112.93, 5986600.43, 
7841.92, 0.1, 113.01, 5986600.42, 
7846.928, 0, 113.08, 5986600.39, 
7851.935, -0.1, 113.23, 5986600.42, 
7856.943, 0, 113.38, 5986600.41, 
7861.966, 0.1, 113.48, 5986600.4, 
7866.958, 0, 113.59, 5986600.4, 
7871.966, 0, 113.71, 5986600.39, 
7876.974, 0, 113.8, 5986600.37, 
7881.981, 0, 113.86, 5986600.37, 
7886.989, 0.1, 114, 5986600.37, 
7891.997, 0, 114.02, 5986600.35, 
7897.02, 0.1, 114.06, 5986600.34, 
7902.012, 0, 114.21, 5986600.34, 
7907.019, 0, 114.26, 5986600.35, 
7912.027, 0.1, 114.32, 5986600.33, 
7917.035, 0, 114.43, 5986600.29, 
7922.042, -0.1, 114.43, 5986600.34, 
7927.05, 0, 114.52, 5986600.33, 
7932.073, 0, 114.45, 5986600.29, 
7937.065, -0.1, 114.53, 5986600.34, 
7942.073, 0, 114.59, 5986600.29, 
7947.08, 0.1, 114.62, 5986600.34, 
7952.088, -0.1, 114.7, 5986600.34, 
7957.096, -0.1, 114.78, 5986600.29, 
7962.103, 0, 114.89, 5986600.3, 
7967.127, 0, 114.9, 5986600.29, 
7972.119, 0.1, 114.84, 5986600.26, 
7977.126, 0, 114.99, 5986600.25, 
7982.134, 0, 115.12, 5986600.3, 
7987.142, 0, 115.05, 5986600.27, 
7992.149, -0.1, 115.17, 5986600.24, 
7997.172, 0.1, 115.29, 5986600.25, 
8002.164, 0, 115.42, 5986600.23, 
8007.172, -0.1, 115.44, 5986600.21, 
8012.18, 0, 115.55, 5986600.23, 
8017.187, 0.1, 115.63, 5986600.24, 
8022.195, 0, 115.7, 5986600.18, 
8027.203, 0.1, 115.75, 5986600.21, 
8032.226, -0.1, 115.83, 5986600.22, 
8037.233, 0.1, 115.87, 5986600.21, 
8042.225, 0, 115.89, 5986600.2, 
8047.233, 0.2, 116.03, 5986600.22, 
8052.241, 0, 116.07, 5986600.19, 
8057.248, 0, 116.09, 5986600.19, 
8062.256, 0, 116.19, 5986600.19, 
8067.264, 0, 116.18, 5986600.19, 
8072.287, 0, 116.21, 5986600.21, 
8077.279, 0, 116.41, 5986600.17, 
8082.287, 0, 116.49, 5986600.13, 
8087.294, 0, 116.51, 5986600.12, 
8092.302, 0.1, 116.6, 5986600.16, 
8097.309, 0, 116.65, 5986600.14, 
8102.504, -0.1, 116.71, 5986600.13, 
8107.34, -0.1, 116.7, 5986600.15, 
8112.332, 0.1, 116.88, 5986600.14, 
8117.34, 0.1, 116.89, 5986600.1, 
8122.348, 0, 116.85, 5986600.13, 
8127.355, 0, 116.96, 5986600.12, 
8132.363, 0.1, 117.06, 5986600.15, 
8137.37, 0.1, 117.16, 5986600.11, 
8142.378, 0, 117.31, 5986600.08, 
8147.386, 0, 117.34, 5986600.1, 
8152.393, 0, 117.32, 5986600.06, 
8157.401, 0, 117.5, 5986600.13, 
8162.409, 0, 117.58, 5986600.05, 
8167.416, 0, 117.53, 5986600.07, 
8172.424, 0.1, 117.59, 5986600.05, 
8177.447, 0, 117.64, 5986600.06, 
8182.439, 0.1, 117.76, 5986600.05, 
8187.447, 0, 117.82, 5986600.01, 
8192.454, 0, 117.96, 5986600.05, 
8197.462, 0, 117.97, 5986600.05, 
8202.47, -0.1, 118.04, 5986600.02, 
8207.493, -0.1, 118.12, 5986599.99, 
8212.501, 0, 118.15, 5986600.01, 
8217.493, 0, 118.21, 5986600.02, 
8222.5, 0, 118.31, 5986600.01, 
8227.508, 0.2, 118.32, 5986600.03, 
8232.515, 0, 118.38, 5986600, 
8237.523, 0, 118.56, 5986600.01, 
8242.531, 0, 118.62, 5986600.01, 
8247.554, 0, 118.62, 5986599.95, 
8252.546, 0, 118.77, 5986600, 
8257.554, -0.1, 118.82, 5986599.98, 
8262.561, 0, 118.71, 5986599.98, 
8267.569, 0, 118.78, 5986600, 
8272.577, 0, 118.74, 5986599.97, 
8277.6, -0.2, 118.62, 5986600.03, 
8282.607, -0.1, 117.75, 5986600.06, 
8287.599, 0.1, 117.72, 5986599.97, 
8292.607, 0.2, 118.71, 5986599.94, 
8297.615, 0.1, 119.09, 5986599.91, 
8302.622, 0, 119.33, 5986599.96, 
8307.63, 0, 119.38, 5986599.9, 
8312.638, 0, 119.4, 5986599.89, 
8317.661, 0.1, 119.56, 5986599.94, 
8322.653, 0, 119.6, 5986599.87, 
8327.661, 0, 119.73, 5986599.92, 
8332.668, -0.1, 119.72, 5986599.88, 
8337.676, 0.1, 119.7, 5986599.86, 
8342.683, 0, 119.79, 5986599.9, 
8347.707, -0.1, 119.65, 5986599.87, 
8352.714, 0, 119.33, 5986599.95, 
8357.706, 0, 119.29, 5986599.96, 
8362.714, -0.1, 119.19, 5986599.96, 
8367.722, 0, 119.07, 5986599.93, 
8372.729, -0.1, 119.09, 5986599.96, 
8377.737, 0.1, 119.08, 5986599.94, 
8382.76, 0, 119.01, 5986599.98, 
8387.752, 0, 119.03, 5986599.98, 
8392.76, 0.1, 119.04, 5986599.96, 
8397.767, 0, 119.08, 5986599.94, 
8402.775, 0, 119.25, 5986599.91, 
8407.783, 0.1, 119.32, 5986599.97, 
8412.79, -0.1, 119.33, 5986599.93, 
8417.813, 0, 119.49, 5986599.89, 
8422.821, 0, 119.64, 5986599.92, 
8427.813, 0, 119.65, 5986599.85, 
8432.821, 0.1, 119.77, 5986599.95, 
8437.828, -0.1, 119.84, 5986599.87, 
8442.836, 0.1, 119.88, 5986599.88, 
8447.859, -0.1, 119.88, 5986599.87, 
8452.867, 0.1, 120.1, 5986599.85, 
8457.89, 0, 120.09, 5986599.86, 
8462.867, -0.1, 120.08, 5986599.87, 
8467.874, 0.1, 120.19, 5986599.9, 
8472.882, 0, 120.25, 5986599.85, 
8477.889, 0.1, 120.14, 5986599.86, 
8482.897, -0.1, 120.25, 5986599.89, 
8487.92, 0.1, 120.28, 5986599.83, 
8492.944, 0, 120.34, 5986599.84, 
8497.92, 0.1, 120.47, 5986599.84, 
8502.928, 0.1, 120.52, 5986599.8, 
8507.935, -0.1, 120.47, 5986599.81, 
8512.943, -0.2, 120.4, 5986599.86, 
8517.951, -0.1, 120.12, 5986599.85, 
8522.974, 0, 120.04, 5986599.86, 
8527.997, 0, 120.17, 5986599.89, 
8532.973, 0.1, 120.18, 5986599.83, 
8537.981, -0.1, 120.21, 5986599.82, 
8542.989, 0.2, 120.4, 5986599.88, 
8547.996, 0, 120.37, 5986599.82, 
8553.004, -0.1, 120.4, 5986599.81, 
8558.027, 0.1, 120.56, 5986599.82, 
8563.019, 0, 120.71, 5986599.86, 
8568.027, -0.1, 120.67, 5986599.83, 
8573.034, 0.1, 120.76, 5986599.79, 
8578.042, 0, 120.97, 5986599.77, 
8583.05, -0.1, 120.84, 5986599.76, 
8588.057, 0, 120.96, 5986599.78, 
8593.065, 0, 121.03, 5986599.78, 
8598.088, 0, 121.12, 5986599.78, 
8603.08, 0, 121.13, 5986599.78, 
8608.088, 0, 121.3, 5986599.76, 
8613.096, 0, 121.25, 5986599.75, 
8618.103, 0, 121.33, 5986599.77, 
8623.111, 0, 121.44, 5986599.79, 
8628.15, 0.1, 121.48, 5986599.78, 
8633.157, 0, 121.54, 5986599.73, 
8638.134, 0, 121.69, 5986599.72, 
8643.141, 0.1, 121.73, 5986599.75, 
8648.149, 0.1, 121.72, 5986599.73, 
8653.157, -0.2, 121.85, 5986599.72, 
8658.164, 0.1, 121.97, 5986599.7, 
8663.172, 0.1, 121.94, 5986599.71, 
8668.211, -0.1, 122.01, 5986599.73, 
8673.187, 0, 122.06, 5986599.73, 
8678.195, 0, 122.06, 5986599.69, 
8683.202, -0.1, 122.11, 5986599.67, 
8688.21, 0.1, 122.22, 5986599.71, 
8693.218, 0, 122.27, 5986599.68, 
8698.241, 0.1, 122.26, 5986599.71, 
8703.233, 0, 122.34, 5986599.68, 
8708.241, 0.1, 122.46, 5986599.68, 
8713.248, 0, 122.49, 5986599.64, 
8718.256, -0.1, 122.56, 5986599.66, 
8723.263, 0, 122.65, 5986599.69, 
8728.271, 0, 122.59, 5986599.64, 
8733.279, 0.1, 122.74, 5986599.64, 
8738.318, 0, 122.74, 5986599.67, 
8743.294, -0.1, 122.74, 5986599.62, 
8748.302, 0, 122.82, 5986599.65, 
8753.309, 0.1, 122.96, 5986599.65, 
8758.317, 0, 122.96, 5986599.64, 
8763.324, 0, 123.01, 5986599.64, 
8768.348, 0, 123.12, 5986599.65, 
8773.371, 0.1, 123.22, 5986599.6, 
8778.347, 0.1, 123.19, 5986599.61, 
8783.355, 0, 123.28, 5986599.61, 
8788.363, 0, 123.3, 5986599.61, 
8793.37, 0, 123.34, 5986599.59, 
8798.378, -0.1, 123.42, 5986599.58, 
8803.401, 0.1, 123.49, 5986599.59, 
8808.393, 0, 123.5, 5986599.62, 
8813.401, 0, 123.56, 5986599.58, 
8818.408, 0.1, 123.64, 5986599.57, 
8823.416, 0, 123.64, 5986599.6, 
8828.424, 0, 123.69, 5986599.61, 
8833.431, 0, 123.78, 5986599.6, 
8838.439, 0.1, 123.85, 5986599.58, 
8843.478, 0, 123.87, 5986599.58, 
8848.454, -0.1, 123.93, 5986599.54, 
8853.462, 0.1, 123.98, 5986599.55, 
8858.47, 0, 123.98, 5986599.49, 
8863.477, 0, 124.1, 5986599.55, 
8868.485, 0.1, 124.16, 5986599.55, 
8873.524, -0.1, 124.2, 5986599.52, 
8878.531, -0.2, 124.26, 5986599.53, 
8883.508, 0.1, 124.29, 5986599.57, 
8888.515, 0, 124.19, 5986599.54, 
8893.523, -0.1, 124.28, 5986599.51, 
8898.531, 0.1, 124.25, 5986599.54, 
8903.538, -0.1, 124.26, 5986599.59, 
8908.561, -0.2, 123.56, 5986599.64, 
8913.585, 0.2, 123.12, 5986599.57, 
8918.561, 0.1, 124.07, 5986599.52, 
8923.569, 0.1, 124.64, 5986599.45, 
8928.576, 0, 124.85, 5986599.51, 
8933.584, 0, 124.99, 5986599.45, 
8938.592, 0, 124.95, 5986599.46, 
8943.615, 0, 125.12, 5986599.46, 
8948.622, 0, 125.27, 5986599.44, 
8953.615, 0, 125.34, 5986599.42, 
8958.622, 0, 125.49, 5986599.43, 
8963.63, -0.1, 125.3, 5986599.47, 
8968.637, -0.1, 124.99, 5986599.48, 
8973.645, 0, 124.82, 5986599.52, 
8978.668, 0, 124.69, 5986599.51, 
8983.692, 0.1, 124.62, 5986599.49, 
8988.668, 0, 124.66, 5986599.51, 
8993.676, 0, 124.73, 5986599.47, 
8998.683, 0, 124.61, 5986599.5, 
9003.691, 0, 124.66, 5986599.49, 
9008.698, 0, 124.64, 5986599.51, 
9013.706, 0, 124.63, 5986599.49, 
9018.745, 0, 124.74, 5986599.53, 
9023.721, -0.1, 124.76, 5986599.47, 
9028.729, 0.1, 124.75, 5986599.5, 
9033.737, -0.1, 124.8, 5986599.47, 
9038.744, 0.2, 124.92, 5986599.51, 
9043.752, -0.1, 124.87, 5986599.47, 
9048.775, 0.1, 124.9, 5986599.47, 
9053.767, -0.1, 124.98, 5986599.5, 
9058.775, 0.1, 125.03, 5986599.45, 
9063.782, 0, 125.09, 5986599.48, 
9068.79, 0, 125.18, 5986599.43, 
9073.798, 0.1, 125.11, 5986599.43, 
9078.805, 0, 125.15, 5986599.46, 
9083.829, 0, 125.27, 5986599.45, 
9088.852, 0.1, 125.38, 5986599.44, 
9093.828, 0, 125.31, 5986599.44, 
9098.836, -0.1, 125.45, 5986599.46, 
9103.843, 0, 125.4, 5986599.4, 
9108.851, 0.2, 125.41, 5986599.45, 
9113.859, -0.1, 125.53, 5986599.44, 
9118.866, 0, 125.56, 5986599.44, 
9123.905, 0, 125.53, 5986599.4, 
9128.882, 0, 125.6, 5986599.42, 
9133.889, 0, 125.65, 5986599.41, 
9138.897, 0.2, 125.66, 5986599.41, 
9143.905, 0, 125.72, 5986599.44, 
9148.912, 0, 125.74, 5986599.42, 
9153.935, 0.1, 125.83, 5986599.43, 
9158.959, -0.1, 125.78, 5986599.37, 
9163.935, 0, 125.87, 5986599.39, 
9168.943, 0, 125.9, 5986599.41, 
9173.95, -0.2, 125.13, 5986599.51, 
9178.958, 0, 124.8, 5986599.51, 
9183.966, -0.1, 124.8, 5986599.48, 
9189.004, 0.1, 124.84, 5986599.49, 
9194.012, 0, 124.99, 5986599.44, 
9198.988, 0.2, 125.12, 5986599.42, 
9203.996, 0, 125.36, 5986599.46, 
9209.004, -0.1, 125.31, 5986599.45, 
9214.011, -0.1, 124.69, 5986599.52, 
9219.019, 0.1, 124.72, 5986599.45, 
9224.042, 0.3, 125.61, 5986599.41, 
9229.065, 0, 126.06, 5986599.39, 
9234.042, -0.2, 125.48, 5986599.5, 
9239.05, -0.2, 124.54, 5986599.51, 
9244.057, -0.1, 123.9, 5986599.57, 
9249.065, -0.1, 123.71, 5986599.57, 
9254.072, -0.1, 123.36, 5986599.61, 
9259.08, 0, 123.28, 5986599.61, 
9264.119, 0, 123.02, 5986599.63, 
9269.095, 0.3, 123.13, 5986599.56, 
9274.103, 0.1, 124.42, 5986599.49, 
9279.111, 0.2, 124.99, 5986599.46, 
9284.118, -0.1, 125.08, 5986599.45, 
9289.126, 0, 125.24, 5986599.45, 
9294.149, 0, 125.15, 5986599.47, 
9299.172, 0.1, 125.32, 5986599.41, 
9304.149, 0, 125.29, 5986599.45, 
9309.156, 0, 125.28, 5986599.44, 
9314.164, -0.1, 125.21, 5986599.45, 
9319.172, 0.1, 125.41, 5986599.43, 
9324.179, -0.1, 125.09, 5986599.46, 
9329.218, 0, 125.15, 5986599.48, 
9334.226, -0.1, 124.91, 5986599.47, 
9339.202, 0.1, 125.16, 5986599.48, 
9344.21, -0.1, 124.9, 5986599.45, 
9349.217, 0.1, 124.95, 5986599.5, 
9354.225, -0.1, 124.8, 5986599.46, 
9359.233, 0, 124.81, 5986599.52, 
9364.24, 0, 124.46, 5986599.49, 
9369.264, 0, 124.6, 5986599.54, 
9374.256, 0, 124.44, 5986599.49, 
9379.263, 0, 124.49, 5986599.53, 
9384.271, 0.1, 124.2, 5986599.55, 
9389.279, -0.1, 124.42, 5986599.54, 
9394.286, 0, 124.19, 5986599.51, 
9399.294, 0, 124.15, 5986599.55, 
9404.333, 0, 123.9, 5986599.58, 
9409.309, -0.1, 123.89, 5986599.56, 
9414.317, 0.1, 123.81, 5986599.56, 
9419.324, -0.1, 123.79, 5986599.58, 
9424.332, 0.1, 123.68, 5986599.57, 
9429.355, -0.2, 123.65, 5986599.6, 
9434.363, 0, 123.55, 5986599.58, 
9439.386, 0, 123.48, 5986599.6, 
9444.362, 0, 123.48, 5986599.57, 
9449.37, 0.1, 123.33, 5986599.62, 
9454.378, 0, 123.39, 5986599.6, 
9459.385, -0.1, 123.28, 5986599.61, 
9464.393, 0, 123.29, 5986599.65, 
9469.416, -0.1, 123.15, 5986599.61, 
9474.424, 0, 123.15, 5986599.63, 
9479.416, -0.1, 122.82, 5986599.63, 
9484.424, 0.1, 122.99, 5986599.67, 
9489.431, -0.1, 122.74, 5986599.67, 
9494.439, -0.1, 122.88, 5986599.63, 
9499.462, 0.1, 122.77, 5986599.65, 
9504.47, 0, 122.86, 5986599.69, 
9509.462, 0, 122.66, 5986599.64, 
9514.469, 0, 122.77, 5986599.66, 
9519.477, 0, 122.79, 5986599.65, 
9524.485, 0, 122.81, 5986599.63, 
9529.492, 0, 122.9, 5986599.63, 
9534.5, 0.1, 122.99, 5986599.65, 
9539.523, 0.1, 123.33, 5986599.62, 
9544.546, 0, 123.38, 5986599.6, 
9549.523, 0.1, 123.72, 5986599.6, 
9554.53, -0.1, 123.61, 5986599.6, 
9559.538, 0, 123.58, 5986599.6, 
9564.546, 0, 123.47, 5986599.59, 
9569.553, 0, 123.53, 5986599.63, 
9574.576, 0, 123.43, 5986599.61, 
9579.6, -0.1, 123.31, 5986599.61, 
9584.576, 0, 123.25, 5986599.6, 
9589.584, 0, 123.2, 5986599.62, 
9594.591, 0, 123.16, 5986599.62, 
9599.599, 0, 123, 5986599.64, 
9604.607, 0, 123.05, 5986599.65, 
9609.63, -0.1, 122.82, 5986599.64, 
9614.638, 0, 122.9, 5986599.66, 
9619.63, 0.1, 122.68, 5986599.65, 
9624.637, -0.1, 122.72, 5986599.69, 
9629.645, 0.1, 122.56, 5986599.66, 
9634.652, 0, 122.66, 5986599.71, 
9639.66, -0.1, 122.49, 5986599.65, 
9644.683, 0.1, 122.45, 5986599.69, 
9649.707, -0.1, 122.38, 5986599.67, 
9654.683, 0, 122.26, 5986599.71, 
9659.691, 0, 122.27, 5986599.68, 
9664.698, 0, 122.14, 5986599.73, 
9669.706, 0, 122.14, 5986599.68, 
9674.714, 0, 122.02, 5986599.7, 
9679.721, 0, 122.13, 5986599.74, 
9684.744, -0.1, 121.88, 5986599.7, 
9689.736, 0, 122.01, 5986599.76, 
9694.744, 0.1, 121.85, 5986599.71, 
9699.752, -0.2, 121.91, 5986599.7, 
9704.759, 0.1, 121.8, 5986599.69, 
9709.767, 0, 121.76, 5986599.75, 
9714.775, 0, 121.72, 5986599.75, 
9719.813, -0.1, 121.6, 5986599.77, 
9724.79, 0.1, 121.67, 5986599.71, 
9729.797, 0, 121.59, 5986599.77, 
9734.805, -0.1, 121.7, 5986599.73, 
9739.813, 0, 121.63, 5986599.74, 
9744.82, 0, 121.88, 5986599.74, 
9749.844, 0, 121.81, 5986599.73, 
9754.867, -0.1, 121.88, 5986599.71, 
9759.843, 0.1, 122, 5986599.73, 
9764.851, 0.1, 122.15, 5986599.71, 
9769.859, 0, 122.5, 5986599.63, 
9774.866, 0.1, 122.66, 5986599.64, 
9779.874, 0.1, 123.14, 5986599.61, 
9784.897, 0, 123.39, 5986599.58, 
9789.92, 0.1, 123.69, 5986599.58, 
9794.897, 0, 124.03, 5986599.53, 
9799.904, 0, 124.26, 5986599.51, 
9804.912, 0.1, 124.38, 5986599.52, 
9809.92, 0, 124.43, 5986599.53, 
9814.927, -0.1, 123.98, 5986599.57, 
9819.95, -0.1, 123.59, 5986599.61, 
9824.974, 0, 123.31, 5986599.62, 
9829.95, -0.2, 123.11, 5986599.63, 
9834.958, -0.1, 123.1, 5986599.67, 
9839.965, 0, 122.91, 5986599.61, 
9844.973, -0.1, 122.81, 5986599.63, 
9849.996, 0.1, 122.89, 5986599.66, 
9855.004, 0, 122.86, 5986599.61, 
9860.027, -0.1, 122.83, 5986599.64, 
9865.004, 0, 122.9, 5986599.62, 
9870.011, 0.1, 122.96, 5986599.64, 
9875.019, 0, 122.88, 5986599.61, 
9880.026, 0, 122.92, 5986599.62, 
9885.034, 0, 122.93, 5986599.63, 
9890.057, 0.1, 122.85, 5986599.65, 
9895.081, -0.1, 122.9, 5986599.64, 
9900.057, 0, 122.85, 5986599.64, 
9905.065, 0.1, 122.65, 5986599.65, 
9910.072, -0.1, 122.75, 5986599.67, 
9915.08, -0.1, 122.77, 5986599.64, 
9920.088, 0.1, 122.77, 5986599.64, 
9925.095, 0, 122.82, 5986599.65, 
9930.118, -0.1, 122.72, 5986599.67, 
9935.11, 0, 122.64, 5986599.66, 
9940.118, 0, 122.74, 5986599.7, 
9945.126, 0, 122.66, 5986599.64, 
9950.133, 0.1, 122.69, 5986599.65, 
9955.141, 0, 122.83, 5986599.67, 
9960.149, -0.1, 122.76, 5986599.63, 
9965.172, 0.1, 122.71, 5986599.65, 
9970.164, -0.1, 122.78, 5986599.67, 
9975.171, 0, 122.81, 5986599.64, 
9980.179, 0, 122.73, 5986599.63, 
9985.187, 0, 122.73, 5986599.69, 
9990.194, 0, 122.73, 5986599.66, 
9995.218, 0.1, 122.64, 5986599.66, 
10000.225, -0.1, 122.71, 5986599.66, 
10005.217, -0.1, 122.66, 5986599.65, 
10010.225, 0.1, 122.57, 5986599.67, 
10015.233, -0.1, 122.64, 5986599.64, 
10020.24, 0, 122.62, 5986599.66, 
10025.248, 0, 122.57, 5986599.69, 
10030.271, -0.1, 122.63, 5986599.68, 
10035.279, 0.1, 122.65, 5986599.67, 
10040.271, 0, 122.6, 5986599.62, 
10045.278, -0.1, 122.58, 5986599.65, 
10050.286, 0.1, 122.62, 5986599.69, 
10055.294, -0.1, 122.53, 5986599.63, 
10060.301, 0.1, 122.57, 5986599.71, 
10065.309, -0.1, 122.54, 5986599.65, 
10070.332, 0.1, 122.52, 5986599.66, 
10075.324, 0.1, 122.59, 5986599.69, 
10080.332, -0.1, 122.58, 5986599.65, 
10085.339, 0.2, 122.53, 5986599.69, 
10090.347, -0.1, 122.5, 5986599.65, 
10095.355, 0.1, 122.55, 5986599.67, 
10100.362, 0, 122.49, 5986599.64, 
10105.385, 0, 122.53, 5986599.67, 
10110.378, 0.2, 122.53, 5986599.69, 
10115.385, -0.1, 122.44, 5986599.64, 
10120.393, 0.1, 122.44, 5986599.71, 
10125.4, 0, 122.32, 5986599.66, 
10130.408, -0.1, 122.32, 5986599.73, 
10135.431, -0.2, 121.85, 5986599.78, 
10140.439, 0, 121.13, 5986599.77, 
10145.431, 0.2, 121.74, 5986599.7, 
10150.439, 0.1, 122.27, 5986599.69, 
10155.446, -0.1, 122.51, 5986599.65, 
10160.454, 0, 122.61, 5986599.65, 
10165.461, 0.1, 122.58, 5986599.65, 
10170.485, -0.1, 122.74, 5986599.66, 
10175.492, 0.1, 122.68, 5986599.65, 
10180.484, 0, 122.61, 5986599.69, 
10185.492, -0.1, 122.56, 5986599.7, 
10190.5, 0, 122.19, 5986599.7, 
10195.507, 0, 121.94, 5986599.74, 
10200.515, -0.2, 121.88, 5986599.72, 
10205.523, 0, 121.7, 5986599.72, 
10210.546, 0, 121.66, 5986599.78, 
10215.538, -0.1, 121.51, 5986599.75, 
10220.545, -0.2, 121.38, 5986599.77, 
10225.553, 0, 121.43, 5986599.76, 
10230.561, 0.1, 121.37, 5986599.76, 
10235.568, -0.1, 121.34, 5986599.74, 
10240.576, 0, 121.36, 5986599.72, 
10245.599, 0, 121.42, 5986599.76, 
10250.591, 0, 121.39, 5986599.78, 
10255.599, 0, 121.43, 5986599.78, 
10260.606, -0.1, 121.46, 5986599.75, 
10265.614, -0.1, 121.45, 5986599.77, 
10270.622, 0, 121.47, 5986599.74, 
10275.645, 0, 121.41, 5986599.72, 
10280.653, 0, 121.28, 5986599.77, 
10285.645, 0.1, 121.26, 5986599.77, 
10290.652, 0, 121.35, 5986599.76, 
10295.66, 0.1, 121.35, 5986599.79, 
10300.668, 0, 121.44, 5986599.78, 
10305.675, -0.1, 121.42, 5986599.74, 
10310.683, 0, 121.33, 5986599.77, 
10315.722, -0.1, 121.36, 5986599.79, 
10320.698, 0.1, 121.37, 5986599.77, 
10325.706, -0.1, 121.21, 5986599.76, 
10330.713, 0.1, 121.3, 5986599.78, 
10335.721, 0, 121.28, 5986599.76, 
10340.729, 0, 121.21, 5986599.76, 
10345.752, 0.1, 121.35, 5986599.82, 
10350.759, -0.1, 121.28, 5986599.77, 
10355.752, 0, 121.28, 5986599.75, 
10360.759, 0.1, 121.3, 5986599.78, 
10365.767, -0.1, 121.36, 5986599.78, 
10370.774, 0, 121.19, 5986599.77, 
10375.782, 0, 121.3, 5986599.78, 
10380.805, -0.1, 121.28, 5986599.77, 
10385.797, 0, 121.27, 5986599.76, 
10390.805, 0, 121.25, 5986599.78, 
10395.813, 0, 121.24, 5986599.76, 
10400.82, 0, 121.22, 5986599.77, 
10405.828, -0.1, 121.18, 5986599.79, 
10410.835, 0, 121.19, 5986599.75, 
10415.843, 0.1, 121.26, 5986599.74, 
10420.882, 0.1, 121.19, 5986599.77, 
10425.858, 0, 121.14, 5986599.81, 
10430.866, 0.1, 121.1, 5986599.8, 
10435.874, -0.1, 121.22, 5986599.81, 
10440.881, 0, 121.22, 5986599.82, 
10445.889, 0, 121.08, 5986599.78, 
10450.912, -0.1, 121.09, 5986599.8, 
10455.92, 0, 121.22, 5986599.8, 
10460.912, 0, 121.21, 5986599.8, 
10465.919, 0, 121.19, 5986599.81, 
10470.927, 0, 121.16, 5986599.8, 
10475.935, 0, 121.12, 5986599.79, 
10480.942, 0, 121.07, 5986599.81, 
10485.95, 0, 121.08, 5986599.79, 
10490.973, 0.1, 121.14, 5986599.82, 
10495.965, -0.1, 121.14, 5986599.79, 
10500.973, 0, 121.2, 5986599.79, 
10505.98, 0.1, 121.11, 5986599.79, 
10510.988, 0, 121.07, 5986599.79, 
10515.996, 0, 121.11, 5986599.8, 
10521.003, 0, 121.12, 5986599.81, 
10526.027, 0, 121.14, 5986599.8, 
10531.019, 0, 121.14, 5986599.79, 
10536.026, 0, 121.13, 5986599.77, 
10541.034, 0, 121.11, 5986599.82, 
10546.042, 0, 121.12, 5986599.82, 
10551.049, 0, 121.09, 5986599.8, 
10556.057, -0.1, 121.06, 5986599.75, 
10561.08, 0, 121.08, 5986599.78, 
10566.072, 0, 121.07, 5986599.79, 
10571.08, 0, 120.99, 5986599.8, 
10576.087, 0, 121.06, 5986599.8, 
10581.095, 0, 121.03, 5986599.74, 
10586.103, 0, 121, 5986599.76, 
10591.11, 0, 121.04, 5986599.78, 
10596.133, 0, 121.03, 5986599.78, 
10601.125, 0, 121.02, 5986599.8, 
10606.133, 0, 121.14, 5986599.78, 
10611.141, 0, 121.08, 5986599.77, 
10616.148, 0, 121.07, 5986599.75, 
10621.156, -0.1, 121.04, 5986599.8, 
10626.179, 0, 121.08, 5986599.8, 
10631.187, -0.1, 120.99, 5986599.76, 
10636.179, 0, 121.03, 5986599.78, 
10641.187, 0.1, 121.03, 5986599.76, 
10646.194, 0, 121.02, 5986599.74, 
10651.202, 0, 121.07, 5986599.8, 
10656.209, 0.1, 121.1, 5986599.79, 
10661.217, -0.1, 120.96, 5986599.8, 
10666.24, 0, 121.04, 5986599.8, 
10671.232, 0, 120.93, 5986599.76, 
